Date,Low,Open,Volume,High,Close,Adjusted Close
02-01-2001,80.42543029785156,80.783935546875,8375531,83.65200805664062,81.08269500732422,46.87068557739258
03-01-2001,80.06692504882812,80.06692504882812,13357315,90.82218170166016,90.46366882324219,52.29343032836914
04-01-2001,88.61137390136719,90.58317565917969,16129843,95.36328887939453,89.08938598632812,51.499019622802734
05-01-2001,86.99808502197266,89.80640411376953,8413187,90.52342224121094,89.86615753173828,51.948036193847656
08-01-2001,87.53585052490234,89.38814544677734,6343781,89.80640411376953,89.4478988647461,51.706260681152344
09-01-2001,87.41635131835938,90.28441619873047,7894267,91.53919982910156,88.49187469482422,51.153629302978516
10-01-2001,87.65535736083984,88.43212127685547,8008281,90.7624282836914,89.3283920288086,51.63718795776367
11-01-2001,87.23709106445312,88.85037994384766,10078210,90.10516357421875,89.56739807128906,51.77534866333008
12-01-2001,88.3126220703125,89.56739807128906,6744608,92.19646453857422,89.68690490722656,51.84444046020508
16-01-2001,87.77485656738281,89.62715148925781,5932807,89.86615753173828,88.67112731933594,51.257240295410156
17-01-2001,90.1649169921875,91.1806869506836,10174442,93.45124053955078,92.43547058105469,53.43325424194336
18-01-2001,98.94837188720703,99.78489685058594,26406165,105.16252136230469,103.54923248291016,59.85770797729492
19-01-2001,102.53346252441406,102.77246856689453,15441261,108.92686462402344,106.35755157470703,61.4810676574707
22-01-2001,103.42973327636719,104.68450927734375,10060951,105.10277557373047,103.78823852539062,59.995845794677734
23-01-2001,102.8919677734375,104.7442626953125,10278937,105.10277557373047,104.26625061035156,60.27216339111328
24-01-2001,104.1467514038086,104.26625061035156,7071901,106.53680419921875,105.5807876586914,61.03206253051758
25-01-2001,104.62476348876953,105.28202819824219,5211277,106.23805236816406,105.8795394897461,61.20473861694336
26-01-2001,104.38575744628906,104.80401611328125,9513579,110.181640625,109.1658706665039,63.104454040527344
29-01-2001,107.5239028930664,107.55258178710938,5360750,110.42064666748047,109.92351531982422,63.54246139526367
30-01-2001,108.41300201416016,109.94264221191406,8621132,111.61567687988281,111.4818344116211,64.44317626953125
31-01-2001,107.07456970214844,110.65965270996094,8696653,111.61567687988281,107.07456970214844,61.89554214477539
01-02-2001,106.30975341796875,107.45697784423828,5837517,109.31166076660156,109.03441619873047,63.02845001220703
02-02-2001,104.78011322021484,107.79158782958984,5678106,108.97705841064453,105.42064666748047,60.93947219848633
05-02-2001,104.4933090209961,104.58891296386719,5348930,107.64818572998047,107.28489685058594,62.01710510253906
06-02-2001,106.30975341796875,107.2944564819336,7872614,110.602294921875,109.16825866699219,63.1058235168457
07-02-2001,107.71510314941406,108.41300201416016,9421217,112.42829895019531,111.76863861083984,64.68604278564453
08-02-2001,109.01529693603516,111.76863861083984,8766317,113.00191497802734,109.08221435546875,63.13127899169922
09-02-2001,106.11854553222656,109.01529693603516,6609465,109.93307495117188,107.07456970214844,61.96936798095703
12-02-2001,105.44933319091797,105.68833923339844,7038848,110.63097381591797,109.84703826904297,63.57392501831055
13-02-2001,108.0975112915039,109.13002014160156,7524087,112.21797180175781,108.74761199951172,62.93761444091797
14-02-2001,107.55258178710938,108.74761199951172,7356413,111.06118774414062,110.03823852539062,63.68455123901367
15-02-2001,111.26194763183594,111.66348266601562,8471240,113.42256164550781,111.64435577392578,64.61409759521484
16-02-2001,108.92925262451172,109.5124282836914,7398358,110.65965270996094,109.94264221191406,63.6292839050293
20-02-2001,105.90821838378906,109.5124282836914,7058722,110.51625061035156,106.5965576171875,61.69264602661133
21-02-2001,102.57170104980469,104.73231506347656,9578117,106.5965576171875,102.78202819824219,59.485015869140625
22-02-2001,98.83364868164062,101.81644439697266,12247614,106.02294158935547,104.11090087890625,60.254112243652344
23-02-2001,95.84130096435547,102.77246856689453,15979324,102.77246856689453,99.42638397216797,57.5429573059082
26-02-2001,97.35181427001953,101.14722442626953,8727929,101.14722442626953,100.6692123413086,58.26227569580078
27-02-2001,98.04971313476562,100.28680419921875,10238143,102.17017364501953,98.0783920288086,56.7628173828125
28-02-2001,94.74187469482422,98.42256164550781,12482127,98.98661804199219,95.5066909790039,55.27445983886719
01-03-2001,93.21223449707031,94.93307495117188,15796692,101.72084045410156,101.38623046875,58.67723083496094
02-03-2001,96.5009536743164,99.42638397216797,15423793,102.9158706665039,97.8011474609375,56.60234832763672
05-03-2001,98.1261978149414,98.2887191772461,7054119,100.95602416992188,100.2963638305664,58.04645538330078
06-03-2001,100.62141418457031,101.57743835449219,8493520,103.63288879394531,101.33843231201172,58.649574279785156
07-03-2001,101.01338195800781,102.72466278076172,8147189,103.48948669433594,102.82026672363281,59.50716781616211
08-03-2001,100.73613739013672,102.45697784423828,7106106,102.61949920654297,101.78776550292969,58.90959930419922
09-03-2001,93.59464263916016,100.38240814208984,17455753,100.3919677734375,94.92351531982422,54.93692398071289
12-03-2001,90.84130096435547,93.59464263916016,15161561,94.0726547241211,91.29063415527344,52.834381103515625
13-03-2001,90.05735778808594,90.91778564453125,12685783,94.11090087890625,94.06309509277344,54.43894958496094
14-03-2001,89.23518371582031,91.20458984375,14901944,94.55066680908203,90.783935546875,52.54116439819336
15-03-2001,90.98470306396484,91.77820587158203,8807320,93.56596374511719,91.35755157470703,52.87313461303711
16-03-2001,84.32122039794922,89.77055358886719,20950752,89.77055358886719,86.13766479492188,49.85212326049805
19-03-2001,85.2772445678711,86.99808502197266,10706333,88.71892547607422,88.52772521972656,51.235347747802734
20-03-2001,84.22562408447266,87.57170104980469,10565751,87.98279571533203,84.41682434082031,48.856201171875
21-03-2001,83.8910140991211,84.56022644042969,11519598,87.57170104980469,85.16252136230469,49.28774642944336
22-03-2001,83.79541015625,85.20076751708984,13941297,86.99808502197266,85.181640625,49.298831939697266
23-03-2001,86.3193130493164,89.38814544677734,12796346,90.8126220703125,89.397705078125,51.73886489868164
26-03-2001,89.62715148925781,91.06118774414062,8975935,91.45315551757812,91.20458984375,52.78461837768555
27-03-2001,89.83747863769531,89.86615753173828,12396355,95.602294921875,95.12428283691406,55.0531120300293
28-03-2001,90.10516357421875,93.59464263916016,12437463,94.1204605102539,90.25812530517578,52.23681640625
29-03-2001,90.1147232055664,90.30592346191406,11039170,92.8011474609375,90.86042022705078,52.58542251586914
30-03-2001,90.95602416992188,92.25621032714844,9896520,93.26959991455078,91.95028686523438,53.216156005859375
02-04-2001,89.46463012695312,93.16443634033203,9191202,93.78585052490234,90.49713134765625,52.375144958496094
03-04-2001,86.13766479492188,90.43977355957031,13943180,90.4875717163086,86.4149169921875,50.01255798339844
04-04-2001,86.0898666381836,86.47227478027344,14137318,89.91395568847656,87.95410919189453,50.90337371826172
05-04-2001,91.32887268066406,91.58699798583984,13081381,95.602294921875,93.8910140991211,54.3393669128418
06-04-2001,92.16061401367188,93.69024658203125,14041713,95.602294921875,93.64244842529297,54.19551467895508
09-04-2001,89.6749496459961,94.16825866699219,9922984,94.397705078125,91.77820587158203,53.1165771484375
10-04-2001,92.3135757446289,92.73422241210938,10982372,95.5066909790039,94.69407653808594,54.80412673950195
11-04-2001,91.58699798583984,97.03633117675781,12027326,97.45697784423828,93.14531707763672,53.907798767089844
12-04-2001,90.96558380126953,92.16061401367188,9822045,93.21223449707031,91.96940612792969,53.22723388671875
16-04-2001,91.01338195800781,91.96940612792969,9611171,95.49713134765625,92.4952163696289,53.531551361083984
17-04-2001,92.73422241210938,92.73422241210938,10415336,95.4875717163086,95.31549072265625,55.16379165649414
18-04-2001,97.8011474609375,98.4703598022461,20725758,105.16252136230469,101.81644439697266,58.92618942260742
19-04-2001,105.59273529052734,107.07456970214844,27010230,110.80306243896484,109.43594360351562,63.336002349853516
20-04-2001,108.74761199951172,109.32122039794922,13346019,111.28107452392578,109.78011322021484,63.53516387939453
23-04-2001,106.76863861083984,108.99617767333984,8930225,109.03441619873047,107.07456970214844,61.96936798095703
24-04-2001,107.36137390136719,108.41300201416016,9144132,109.7036361694336,107.71510314941406,62.34004592895508
25-04-2001,107.06501007080078,107.07456970214844,7173991,109.79923248291016,109.79923248291016,63.54621887207031
26-04-2001,108.6806869506836,109.89483642578125,7684021,111.56787872314453,108.73805236816406,62.93207931518555
27-04-2001,109.5124282836914,111.66348266601562,7730568,111.75907897949219,111.0898666381836,64.29318237304688
30-04-2001,109.6749496459961,111.28107452392578,7695631,112.85850524902344,110.07648468017578,63.70670700073242
01-05-2001,109.84703826904297,110.75525665283203,8149177,113.43212127685547,113.29827880859375,65.57129669189453
02-05-2001,108.73805236816406,113.0975112915039,10152685,113.71892547607422,110.3250503540039,63.85057067871094
03-05-2001,107.4091796875,109.56022644042969,6880588,110.03823852539062,108.6998062133789,62.90995407104492
04-05-2001,106.30975341796875,107.07456970214844,9080744,110.76481628417969,110.76481628417969,64.10505676269531
07-05-2001,109.94264221191406,111.0898666381836,6368676,112.09368896484375,110.80306243896484,64.1272201538086
08-05-2001,110.42064666748047,112.09368896484375,7955667,112.57170104980469,112.5239028930664,65.20551300048828
09-05-2001,110.22944641113281,111.0898666381836,8033489,112.98279571533203,111.83556365966797,64.80662536621094
10-05-2001,110.13384246826172,113.2887191772461,8361619,113.67112731933594,110.13384246826172,63.820556640625
11-05-2001,106.08030700683594,108.74761199951172,8776149,109.13002014160156,106.8929214477539,61.94247055053711
14-05-2001,106.11854553222656,106.30975341796875,5496521,108.20267486572266,107.60993957519531,62.357994079589844
15-05-2001,107.55258178710938,108.50860595703125,6143576,109.13002014160156,108.5850830078125,62.92308044433594
16-05-2001,107.26577758789062,107.55258178710938,8155348,110.70745849609375,110.70745849609375,64.1529541015625
17-05-2001,109.99044036865234,110.70745849609375,7204534,111.94072723388672,110.00955963134766,63.748504638671875
18-05-2001,109.84703826904297,110.00955963134766,7023785,112.5047836303711,112.27533721923828,65.06148529052734
21-05-2001,112.38050079345703,112.76290893554688,8796232,114.62715148925781,113.80496978759766,65.9478530883789
22-05-2001,112.09368896484375,114.43594360351562,6281544,114.43594360351562,112.82026672363281,65.37723541259766
23-05-2001,111.95028686523438,112.61949920654297,6697120,113.71892547607422,112.23709106445312,65.039306640625
24-05-2001,112.33269500732422,112.33269500732422,8081814,114.34034729003906,114.34034729003906,66.25811767578125
25-05-2001,112.58126068115234,114.26386260986328,5888039,114.62715148925781,112.61949920654297,65.26091003417969
29-05-2001,110.01911926269531,112.18929290771484,6085628,112.41873931884766,110.20076751708984,63.85931396484375
30-05-2001,107.07456970214844,108.98661804199219,10040240,109.08221435546875,107.69598388671875,62.407814025878906
31-05-2001,106.73040008544922,107.69598388671875,7033409,108.85277557373047,106.88336181640625,61.93694305419922
01-06-2001,106.97896575927734,107.55258178710938,5375289,108.60420989990234,107.92543029785156,62.54080581665039
04-06-2001,107.88719177246094,108.26959991455078,3987561,109.7036361694336,108.64244842529297,62.9563102722168
05-06-2001,108.56596374511719,108.64244842529297,6437502,112.42829895019531,111.82600402832031,64.80111694335938
06-06-2001,111.37667083740234,112.42829895019531,10066913,113.76673126220703,112.33269500732422,65.09471130371094
07-06-2001,111.85468292236328,111.85468292236328,6719190,113.04971313476562,112.09368896484375,64.95624542236328
